horizon,mse,rmse,mae,mape,mdape,smape,coverage
324 days,820858.9844514425,906.0126844870564,708.6618782673999,0.11071338127601042,0.09464949813944037,0.11083176225944116,0.2972972972972973
325 days,773306.772217127,879.3786284741784,687.3003276857793,0.10389206122442968,0.09378018696591775,0.10226137852057428,0.2972972972972973
326 days,757269.0720178839,870.2120845046246,679.5330535194977,0.1015456920412925,0.09191209125741473,0.10043605055127551,0.2972972972972973
327 days,891468.3410333347,944.1760116807325,722.9769138128659,0.10579938495535385,0.09191209125741473,0.10395509232078007,0.2972972972972973
328 days,873042.2334977096,934.3672904686409,712.1101561400422,0.1042470130233778,0.08676913330957868,0.10256624809363427,0.32432432432432434
329 days,759962.205781177,871.7581119675211,645.8207154353258,0.09592022464928109,0.07017123875790236,0.0949196299232005,0.3783783783783784
330 days,681974.5494637267,825.8175037281098,617.806323870219,0.09210038576744664,0.06963225184704865,0.09168212808604495,0.40540540540540543
331 days,631472.9742860359,794.6527381731191,599.0043478947172,0.08969643781222036,0.06370132642610851,0.08961334645076686,0.4189189189189189
332 days,587813.2887988175,766.6898256784275,587.9659527266194,0.08801548494220651,0.06370132642610851,0.08820613355514487,0.40540540540540543
333 days,588142.6477291627,766.9045884131629,588.9737393515867,0.08801845282038337,0.06370132642610851,0.08816505570247384,0.40540540540540543
334 days,602989.7999797484,776.5241786188943,605.0198123246366,0.08952370547603793,0.06963225184704865,0.08958047285282329,0.3783783783783784
335 days,602786.2383646158,776.3930952582048,604.9877204131225,0.08949888279450761,0.06963225184704865,0.08956212736059244,0.3783783783783784
346 days,598369.5257059586,773.5434866288764,598.1973720623271,0.09095694925736278,0.07017123875790236,0.0911954450233765,0.35135135135135137
347 days,588838.0288711409,767.3578232292552,589.1878188362543,0.09332954276538659,0.07871167194482148,0.09400599083381964,0.35135135135135137
348 days,577149.6144230933,759.7036359154097,576.3729563730612,0.09371834409780262,0.08231143632631958,0.09436670308939611,0.35135135135135137
349 days,569755.748080009,754.8216664087015,566.4135767849679,0.09462600886397352,0.08231143632631958,0.09538762929302654,0.32432432432432434
350 days,572037.302030753,756.3314762924739,570.5874455242603,0.09615596504191037,0.08559214848485829,0.09701111574281926,0.2972972972972973
351 days,625580.5491119191,790.9365013146878,606.5984486888696,0.09997137673112344,0.08576317283206351,0.1017263485434384,0.2972972972972973
352 days,688916.2106577777,830.009765399045,643.3961357331182,0.10555169599359746,0.08676913330957868,0.10836584604693425,0.2972972972972973
353 days,757672.359735011,870.443771725096,681.7295303760521,0.1108413944671938,0.09191209125741473,0.1128326822877246,0.28378378378378377
354 days,797808.6610397665,893.2013552608205,714.1956130139621,0.11277162674716981,0.10080281265789806,0.11356946583335631,0.2702702702702703
355 days,806858.1234135968,898.2528170919347,726.1737331186537,0.11079466535435702,0.09191209125741473,0.11061524814586511,0.2702702702702703
356 days,744584.1281295115,862.8928833461958,701.1508857822614,0.10360598893792594,0.09191209125741473,0.10284384277101631,0.2702702702702703
357 days,865642.2433450315,930.3989699827873,738.7608858291763,0.10794897603987867,0.09191209125741473,0.10642471467033157,0.2702702702702703
358 days,895011.2108775034,946.0503215355425,750.5264901249673,0.10902504277898686,0.09191209125741473,0.10735344355177161,0.2702702702702703
359 days,859147.2424238605,926.9019594454747,718.7772427226915,0.10467961913112053,0.08559214848485829,0.1033912813980062,0.32432432432432434
